eval_group,set,target,method,n,pos,auprc,auroc,failure_rate,mean_dice,noise,diff_vs_sam_auprc,diff_ci_low,diff_ci_high,diff_p
noise=0.10,pooled_heldout,failure80,SPRC-CB,525,58,0.5459972826754943,0.8837960570036181,0.11047619047619048,0.8746099981438821,0.1,0.12411807767674646,0.06349489049893185,0.18474552063522157,0.0
noise=0.10,pooled_heldout,failure80,SAM IoU min,525,58,0.41221757849275487,0.8464889610869083,0.11047619047619048,0.8746099981438821,0.1,,,,
noise=0.10,pooled_heldout,failure80,Prompt-pert. unc.,525,58,0.45872076568801823,0.8411725614708706,0.11047619047619048,0.8746099981438821,0.1,,,,
noise=0.10,pooled_heldout,failure80,Mask IoU disag.,525,58,0.49609359279012927,0.8427231780255482,0.11047619047619048,0.8746099981438821,0.1,,,,
noise=0.10,pooled_heldout,failure80,SPRC no-conf top2,525,58,0.5692274002341821,0.8876910581112013,0.11047619047619048,0.8746099981438821,0.1,,,,
noise=0.10,CVC-ClinicDB,failure80,SPRC-CB,150,23,0.566915278396596,0.8726463539883601,0.15333333333333332,0.8588860658862597,0.1,,,,
noise=0.10,CVC-ClinicDB,failure80,SAM IoU min,150,23,0.4121088061231177,0.8339609722697706,0.15333333333333332,0.8588860658862597,0.1,,,,
noise=0.10,CVC-ClinicDB,failure80,Prompt-pert. unc.,150,23,0.5464240413788481,0.859979459089353,0.15333333333333332,0.8588860658862597,0.1,,,,
noise=0.10,CVC-ClinicDB,failure80,Mask IoU disag.,150,23,0.5806169937554602,0.8675111263266004,0.15333333333333332,0.8588860658862597,0.1,,,,
noise=0.10,CVC-ClinicDB,failure80,SPRC no-conf top2,150,23,0.5953180536455949,0.8661417322834646,0.15333333333333332,0.8588860658862597,0.1,,,,
noise=0.10,CVC-ColonDB,failure80,SPRC-CB,150,16,0.30129529429165236,0.7574626865671641,0.10666666666666667,0.880234771947836,0.1,,,,
noise=0.10,CVC-ColonDB,failure80,SAM IoU min,150,16,0.23443872090032922,0.6861007462686568,0.10666666666666667,0.880234771947836,0.1,,,,
noise=0.10,CVC-ColonDB,failure80,Prompt-pert. unc.,150,16,0.2681507614392625,0.7229477611940298,0.10666666666666667,0.880234771947836,0.1,,,,
noise=0.10,CVC-ColonDB,failure80,Mask IoU disag.,150,16,0.2709356619350548,0.7210820895522388,0.10666666666666667,0.880234771947836,0.1,,,,
noise=0.10,CVC-ColonDB,failure80,SPRC no-conf top2,150,16,0.4175506995201929,0.8313899253731344,0.10666666666666667,0.880234771947836,0.1,,,,
noise=0.10,ETIS-Larib,failure80,SPRC-CB,150,8,0.649150042900043,0.9515845070422535,0.05333333333333334,0.9031978580944247,0.1,,,,
noise=0.10,ETIS-Larib,failure80,SAM IoU min,150,8,0.3926067718830876,0.9507042253521127,0.05333333333333334,0.9031978580944247,0.1,,,,
noise=0.10,ETIS-Larib,failure80,Prompt-pert. unc.,150,8,0.6151552750992626,0.7966549295774648,0.05333333333333334,0.9031978580944247,0.1,,,,
noise=0.10,ETIS-Larib,failure80,Mask IoU disag.,150,8,0.5415999544509186,0.7922535211267605,0.05333333333333334,0.9031978580944247,0.1,,,,
noise=0.10,ETIS-Larib,failure80,SPRC no-conf top2,150,8,0.4691775626172349,0.8683978873239436,0.05333333333333334,0.9031978580944247,0.1,,,,
noise=0.10,Kvasir-SEG,failure80,SPRC-CB,75,11,0.8669981533617898,0.9758522727272727,0.14666666666666667,0.8376325951501338,0.1,,,,
noise=0.10,Kvasir-SEG,failure80,SAM IoU min,75,11,0.7445165945165945,0.9559659090909091,0.14666666666666667,0.8376325951501338,0.1,,,,
noise=0.10,Kvasir-SEG,failure80,Prompt-pert. unc.,75,11,0.7802163493072585,0.9460227272727273,0.14666666666666667,0.8376325951501338,0.1,,,,
noise=0.10,Kvasir-SEG,failure80,Mask IoU disag.,75,11,0.7983981674890768,0.9474431818181819,0.14666666666666667,0.8376325951501338,0.1,,,,
noise=0.10,Kvasir-SEG,failure80,SPRC no-conf top2,75,11,0.7962481962481962,0.9630681818181818,0.14666666666666667,0.8376325951501338,0.1,,,,
noise=0.10,pooled_heldout,severe_failure,SPRC-CB,525,20,0.4137633304505069,0.9384158415841585,0.0380952380952381,0.8746099981438821,0.1,0.17379505300088802,0.06976927728623193,0.2841010952870798,0.002
noise=0.10,pooled_heldout,severe_failure,SAM IoU min,525,20,0.2292281570914262,0.898019801980198,0.0380952380952381,0.8746099981438821,0.1,,,,
noise=0.10,pooled_heldout,severe_failure,Prompt-pert. unc.,525,20,0.3742023303183338,0.919009900990099,0.0380952380952381,0.8746099981438821,0.1,,,,
noise=0.10,pooled_heldout,severe_failure,Mask IoU disag.,525,20,0.45718859904944503,0.9208910891089109,0.0380952380952381,0.8746099981438821,0.1,,,,
noise=0.10,pooled_heldout,severe_failure,SPRC no-conf top2,525,20,0.4693659088085109,0.9395049504950495,0.0380952380952381,0.8746099981438821,0.1,,,,
noise=0.10,CVC-ClinicDB,severe_failure,SPRC-CB,150,7,0.5203489519598942,0.9250749250749251,0.04666666666666667,0.8588860658862597,0.1,,,,
noise=0.10,CVC-ClinicDB,severe_failure,SAM IoU min,150,7,0.23497398959583832,0.8651348651348651,0.04666666666666667,0.8588860658862597,0.1,,,,
noise=0.10,CVC-ClinicDB,severe_failure,Prompt-pert. unc.,150,7,0.5451380552220888,0.9440559440559442,0.04666666666666667,0.8588860658862597,0.1,,,,
noise=0.10,CVC-ClinicDB,severe_failure,Mask IoU disag.,150,7,0.620071105365223,0.9500499500499501,0.04666666666666667,0.8588860658862597,0.1,,,,
noise=0.10,CVC-ClinicDB,severe_failure,SPRC no-conf top2,150,7,0.6177509281224451,0.9340659340659341,0.04666666666666667,0.8588860658862597,0.1,,,,
noise=0.10,CVC-ColonDB,severe_failure,SPRC-CB,150,2,0.04040816326530612,0.7601351351351351,0.013333333333333334,0.880234771947836,0.1,,,,
noise=0.10,CVC-ColonDB,severe_failure,SAM IoU min,150,2,0.0367063492063492,0.7162162162162162,0.013333333333333334,0.880234771947836,0.1,,,,
noise=0.10,CVC-ColonDB,severe_failure,Prompt-pert. unc.,150,2,0.08077436582109479,0.625,0.013333333333333334,0.880234771947836,0.1,,,,
noise=0.10,CVC-ColonDB,severe_failure,Mask IoU disag.,150,2,0.10917431192660551,0.625,0.013333333333333334,0.880234771947836,0.1,,,,
noise=0.10,CVC-ColonDB,severe_failure,SPRC no-conf top2,150,2,0.041770057899090156,0.7736486486486487,0.013333333333333334,0.880234771947836,0.1,,,,
noise=0.10,ETIS-Larib,severe_failure,SPRC-CB,150,5,0.8253968253968254,0.9903448275862069,0.03333333333333333,0.9031978580944247,0.1,,,,
noise=0.10,ETIS-Larib,severe_failure,SAM IoU min,150,5,0.28775058275058274,0.9420689655172414,0.03333333333333333,0.9031978580944247,0.1,,,,
noise=0.10,ETIS-Larib,severe_failure,Prompt-pert. unc.,150,5,0.9266666666666665,0.9972413793103448,0.03333333333333333,0.9031978580944247,0.1,,,,
noise=0.10,ETIS-Larib,severe_failure,Mask IoU disag.,150,5,0.81,0.9944827586206897,0.03333333333333333,0.9031978580944247,0.1,,,,
noise=0.10,ETIS-Larib,severe_failure,SPRC no-conf top2,150,5,0.6433333333333333,0.9875862068965516,0.03333333333333333,0.9031978580944247,0.1,,,,
noise=0.10,Kvasir-SEG,severe_failure,SPRC-CB,75,6,0.6396825396825396,0.9589371980676329,0.08,0.8376325951501338,0.1,,,,
noise=0.10,Kvasir-SEG,severe_failure,SAM IoU min,75,6,0.4841269841269841,0.9444444444444445,0.08,0.8376325951501338,0.1,,,,
noise=0.10,Kvasir-SEG,severe_failure,Prompt-pert. unc.,75,6,0.5942279942279942,0.932367149758454,0.08,0.8376325951501338,0.1,,,,
noise=0.10,Kvasir-SEG,severe_failure,Mask IoU disag.,75,6,0.6192279942279942,0.9347826086956521,0.08,0.8376325951501338,0.1,,,,
noise=0.10,Kvasir-SEG,severe_failure,SPRC no-conf top2,75,6,0.6013227513227513,0.9396135265700484,0.08,0.8376325951501338,0.1,,,,
noise=0.20,pooled_heldout,failure,SPRC-CB,525,57,0.4425930237478074,0.8744376968061178,0.10857142857142857,0.8231730861421882,0.2,0.09871656889523382,0.04033214488960949,0.1615234202321838,0.002
noise=0.20,pooled_heldout,failure,SAM IoU min,525,57,0.34668391498964773,0.8294721847353426,0.10857142857142857,0.8231730861421882,0.2,,,,
noise=0.20,pooled_heldout,failure,Prompt-pert. unc.,525,57,0.42649429045843695,0.8551132103763681,0.10857142857142857,0.8231730861421882,0.2,,,,
noise=0.20,pooled_heldout,failure,Mask IoU disag.,525,57,0.47196796435169447,0.856912580596791,0.10857142857142857,0.8231730861421882,0.2,,,,
noise=0.20,pooled_heldout,failure,SPRC no-conf top2,525,57,0.5062948534257338,0.8863397810766231,0.10857142857142857,0.8231730861421882,0.2,,,,
noise=0.20,CVC-ClinicDB,failure,SPRC-CB,150,27,0.48177756674208017,0.8440228846732911,0.18,0.7840303331932105,0.2,,,,
noise=0.20,CVC-ClinicDB,failure,SAM IoU min,150,27,0.421999805625744,0.7762722071665161,0.18,0.7840303331932105,0.2,,,,
noise=0.20,CVC-ClinicDB,failure,Prompt-pert. unc.,150,27,0.4710587484477401,0.8154170430593194,0.18,0.7840303331932105,0.2,,,,
noise=0.20,CVC-ClinicDB,failure,Mask IoU disag.,150,27,0.5022789748952938,0.8211382113821137,0.18,0.7840303331932105,0.2,,,,
noise=0.20,CVC-ClinicDB,failure,SPRC no-conf top2,150,27,0.5439715723678312,0.8657031014754591,0.18,0.7840303331932105,0.2,,,,
noise=0.20,CVC-ColonDB,failure,SPRC-CB,150,8,0.2554166316846707,0.761443661971831,0.05333333333333334,0.8410037061464248,0.2,,,,
noise=0.20,CVC-ColonDB,failure,SAM IoU min,150,8,0.15139465326290077,0.6971830985915493,0.05333333333333334,0.8410037061464248,0.2,,,,
noise=0.20,CVC-ColonDB,failure,Prompt-pert. unc.,150,8,0.35280181923089976,0.8142605633802816,0.05333333333333334,0.8410037061464248,0.2,,,,
noise=0.20,CVC-ColonDB,failure,Mask IoU disag.,150,8,0.43637422360248446,0.8169014084507042,0.05333333333333334,0.8410037061464248,0.2,,,,
noise=0.20,CVC-ColonDB,failure,SPRC no-conf top2,150,8,0.33640780274077153,0.7922535211267605,0.05333333333333334,0.8410037061464248,0.2,,,,
noise=0.20,ETIS-Larib,failure,SPRC-CB,150,10,0.5818917910733767,0.9421428571428572,0.06666666666666667,0.8592352872664593,0.2,,,,
noise=0.20,ETIS-Larib,failure,SAM IoU min,150,10,0.4405225728308205,0.9242857142857143,0.06666666666666667,0.8592352872664593,0.2,,,,
noise=0.20,ETIS-Larib,failure,Prompt-pert. unc.,150,10,0.565061098887453,0.8764285714285713,0.06666666666666667,0.8592352872664593,0.2,,,,
noise=0.20,ETIS-Larib,failure,Mask IoU disag.,150,10,0.5652232466811797,0.8771428571428572,0.06666666666666667,0.8592352872664593,0.2,,,,
noise=0.20,ETIS-Larib,failure,SPRC no-conf top2,150,10,0.7431006493506492,0.9257142857142857,0.06666666666666667,0.8592352872664593,0.2,,,,
noise=0.20,Kvasir-SEG,failure,SPRC-CB,75,12,0.5187401099079151,0.8584656084656084,0.16,0.7936729497831284,0.2,,,,
noise=0.20,Kvasir-SEG,failure,SAM IoU min,75,12,0.4327214098562316,0.843915343915344,0.16,0.7936729497831284,0.2,,,,
noise=0.20,Kvasir-SEG,failure,Prompt-pert. unc.,75,12,0.443488652344151,0.8293650793650793,0.16,0.7936729497831284,0.2,,,,
noise=0.20,Kvasir-SEG,failure,Mask IoU disag.,75,12,0.5004075872273849,0.8333333333333333,0.16,0.7936729497831284,0.2,,,,
noise=0.20,Kvasir-SEG,failure,SPRC no-conf top2,75,12,0.5310684014115387,0.8505291005291005,0.16,0.7936729497831284,0.2,,,,
noise=0.20,pooled_heldout,failure80,SPRC-CB,525,128,0.5640998483367495,0.8259898457178841,0.2438095238095238,0.8231730861421882,0.2,0.05043601960724544,0.015968968981081775,0.0844327071928938,0.002
noise=0.20,pooled_heldout,failure80,SAM IoU min,525,128,0.5147806375956233,0.7944151448362721,0.2438095238095238,0.8231730861421882,0.2,,,,
noise=0.20,pooled_heldout,failure80,Prompt-pert. unc.,525,128,0.5668344967075263,0.8310768261964735,0.2438095238095238,0.8231730861421882,0.2,,,,
noise=0.20,pooled_heldout,failure80,Mask IoU disag.,525,128,0.5872345388450829,0.8331037468513853,0.2438095238095238,0.8231730861421882,0.2,,,,
noise=0.20,pooled_heldout,failure80,SPRC no-conf top2,525,128,0.5645490220031137,0.8087708595717885,0.2438095238095238,0.8231730861421882,0.2,,,,
noise=0.20,CVC-ClinicDB,failure80,SPRC-CB,150,52,0.63651489041969,0.8101452119309263,0.3466666666666667,0.7840303331932105,0.2,,,,
noise=0.20,CVC-ClinicDB,failure80,SAM IoU min,150,52,0.5846302129947101,0.7547095761381476,0.3466666666666667,0.7840303331932105,0.2,,,,
noise=0.20,CVC-ClinicDB,failure80,Prompt-pert. unc.,150,52,0.6431021292208594,0.8145604395604396,0.3466666666666667,0.7840303331932105,0.2,,,,
noise=0.20,CVC-ClinicDB,failure80,Mask IoU disag.,150,52,0.6498779581824464,0.8173076923076923,0.3466666666666667,0.7840303331932105,0.2,,,,
noise=0.20,CVC-ClinicDB,failure80,SPRC no-conf top2,150,52,0.6691725798331777,0.812892464678179,0.3466666666666667,0.7840303331932105,0.2,,,,
noise=0.20,CVC-ColonDB,failure80,SPRC-CB,150,33,0.3898445702817049,0.711085211085211,0.22,0.8410037061464248,0.2,,,,
noise=0.20,CVC-ColonDB,failure80,SAM IoU min,150,33,0.39057263879955173,0.7101787101787103,0.22,0.8410037061464248,0.2,,,,
noise=0.20,CVC-ColonDB,failure80,Prompt-pert. unc.,150,33,0.4148915932040246,0.7347837347837348,0.22,0.8410037061464248,0.2,,,,
noise=0.20,CVC-ColonDB,failure80,Mask IoU disag.,150,33,0.436590090055616,0.7365967365967366,0.22,0.8410037061464248,0.2,,,,
noise=0.20,CVC-ColonDB,failure80,SPRC no-conf top2,150,33,0.3417926450415479,0.6498316498316499,0.22,0.8410037061464248,0.2,,,,
noise=0.20,ETIS-Larib,failure80,SPRC-CB,150,21,0.6024541272836205,0.9003322259136213,0.14,0.8592352872664593,0.2,,,,
noise=0.20,ETIS-Larib,failure80,SAM IoU min,150,21,0.5149406186439587,0.8656330749354004,0.14,0.8592352872664593,0.2,,,,
noise=0.20,ETIS-Larib,failure80,Prompt-pert. unc.,150,21,0.6238765774744187,0.8715393133997784,0.14,0.8592352872664593,0.2,,,,
noise=0.20,ETIS-Larib,failure80,Mask IoU disag.,150,21,0.6368806526945846,0.8726467331118494,0.14,0.8592352872664593,0.2,,,,
noise=0.20,ETIS-Larib,failure80,SPRC no-conf top2,150,21,0.6884809485125764,0.8973791066814323,0.14,0.8592352872664593,0.2,,,,
noise=0.20,Kvasir-SEG,failure80,SPRC-CB,75,22,0.647377983982242,0.8387650085763294,0.29333333333333333,0.7936729497831284,0.2,,,,
noise=0.20,Kvasir-SEG,failure80,SAM IoU min,75,22,0.632589383647121,0.8301886792452831,0.29333333333333333,0.7936729497831284,0.2,,,,
noise=0.20,Kvasir-SEG,failure80,Prompt-pert. unc.,75,22,0.6198841852552772,0.8567753001715266,0.29333333333333333,0.7936729497831284,0.2,,,,
noise=0.20,Kvasir-SEG,failure80,Mask IoU disag.,75,22,0.6633426167180602,0.8593481989708405,0.29333333333333333,0.7936729497831284,0.2,,,,
noise=0.20,Kvasir-SEG,failure80,SPRC no-conf top2,75,22,0.616033959385548,0.8010291595197256,0.29333333333333333,0.7936729497831284,0.2,,,,
noise=0.20,pooled_heldout,severe_failure,SPRC-CB,525,31,0.41030819183032574,0.9208240825388534,0.05904761904761905,0.8231730861421882,0.2,0.08604883469220077,-0.008216087401766678,0.18048470732492902,0.076
noise=0.20,pooled_heldout,severe_failure,SAM IoU min,525,31,0.32808389081418704,0.8953898393626747,0.05904761904761905,0.8231730861421882,0.2,,,,
noise=0.20,pooled_heldout,severe_failure,Prompt-pert. unc.,525,31,0.3709542388853547,0.8805668016194332,0.05904761904761905,0.8231730861421882,0.2,,,,
noise=0.20,pooled_heldout,severe_failure,Mask IoU disag.,525,31,0.4491235298920196,0.8836358887292672,0.05904761904761905,0.8231730861421882,0.2,,,,
noise=0.20,pooled_heldout,severe_failure,SPRC no-conf top2,525,31,0.43630784024860136,0.9102781768316573,0.05904761904761905,0.8231730861421882,0.2,,,,
noise=0.20,CVC-ClinicDB,severe_failure,SPRC-CB,150,13,0.44889396883298116,0.927007299270073,0.08666666666666667,0.7840303331932105,0.2,,,,
noise=0.20,CVC-ClinicDB,severe_failure,SAM IoU min,150,13,0.4003336748787571,0.8950028074115666,0.08666666666666667,0.7840303331932105,0.2,,,,
noise=0.20,CVC-ClinicDB,severe_failure,Prompt-pert. unc.,150,13,0.43518387693947164,0.8641212801796742,0.08666666666666667,0.7840303331932105,0.2,,,,
noise=0.20,CVC-ClinicDB,severe_failure,Mask IoU disag.,150,13,0.48972823918362574,0.8736664795058956,0.08666666666666667,0.7840303331932105,0.2,,,,
noise=0.20,CVC-ClinicDB,severe_failure,SPRC no-conf top2,150,13,0.49465032830417444,0.9079169006176306,0.08666666666666667,0.7840303331932105,0.2,,,,
noise=0.20,CVC-ColonDB,severe_failure,SPRC-CB,150,4,0.14914554531490015,0.7414383561643836,0.02666666666666667,0.8410037061464248,0.2,,,,
noise=0.20,CVC-ColonDB,severe_failure,SAM IoU min,150,4,0.13093725079744817,0.7345890410958904,0.02666666666666667,0.8410037061464248,0.2,,,,
noise=0.20,CVC-ColonDB,severe_failure,Prompt-pert. unc.,150,4,0.2293240674744595,0.702054794520548,0.02666666666666667,0.8410037061464248,0.2,,,,
noise=0.20,CVC-ColonDB,severe_failure,Mask IoU disag.,150,4,0.3545289855072464,0.7054794520547945,0.02666666666666667,0.8410037061464248,0.2,,,,
noise=0.20,CVC-ColonDB,severe_failure,SPRC no-conf top2,150,4,0.1065432477638512,0.6797945205479452,0.02666666666666667,0.8410037061464248,0.2,,,,
noise=0.20,ETIS-Larib,severe_failure,SPRC-CB,150,7,0.5464303553589268,0.969030969030969,0.04666666666666667,0.8592352872664593,0.2,,,,
noise=0.20,ETIS-Larib,severe_failure,SAM IoU min,150,7,0.4249210689060313,0.945054945054945,0.04666666666666667,0.8592352872664593,0.2,,,,
noise=0.20,ETIS-Larib,severe_failure,Prompt-pert. unc.,150,7,0.5505240373661426,0.956043956043956,0.04666666666666667,0.8592352872664593,0.2,,,,
noise=0.20,ETIS-Larib,severe_failure,Mask IoU disag.,150,7,0.550250626566416,0.957042957042957,0.04666666666666667,0.8592352872664593,0.2,,,,
noise=0.20,ETIS-Larib,severe_failure,SPRC no-conf top2,150,7,0.7324263038548753,0.98001998001998,0.04666666666666667,0.8592352872664593,0.2,,,,
noise=0.20,Kvasir-SEG,severe_failure,SPRC-CB,75,7,0.5907356532356532,0.930672268907563,0.09333333333333334,0.7936729497831284,0.2,,,,
noise=0.20,Kvasir-SEG,severe_failure,SAM IoU min,75,7,0.4447209653092006,0.9138655462184874,0.09333333333333334,0.7936729497831284,0.2,,,,
noise=0.20,Kvasir-SEG,severe_failure,Prompt-pert. unc.,75,7,0.4561938061938062,0.9012605042016807,0.09333333333333334,0.7936729497831284,0.2,,,,
noise=0.20,Kvasir-SEG,severe_failure,Mask IoU disag.,75,7,0.5447460407087736,0.9054621848739495,0.09333333333333334,0.7936729497831284,0.2,,,,
noise=0.20,Kvasir-SEG,severe_failure,SPRC no-conf top2,75,7,0.6172699849170438,0.9243697478991597,0.09333333333333334,0.7936729497831284,0.2,,,,
